id,timespent,gender,comments,likes,platform,publications,sessions,subscriptions,unsubcriptions,views
128,3.57536817845518,male,1,0,iOS,0,1,0,0,1.0
129,54.7449811821859,male,0,0,android,0,1,0,0,13.0
130,114.744981182185,male,0,0,android,0,1,0,0,26.0
131,0.74498118218596,male,0,0,android,0,1,0,0,0.0
132,63.7449811821859,male,2,0,android,0,1,0,0,26.0
133,191.744981182185,male,2,1,android,1,1,0,0,57.0
134,49.7449811821859,female,1,1,android,0,1,0,0,12.0
135,2.74498118218596,male,0,0,android,0,1,0,0,1.0
136,17.7449811821859,male,2,0,android,0,1,0,0,2.0
137,4.74498118218596,female,2,0,android,0,1,0,0,1.0
138,47.7449811821859,male,4,0,android,0,2,0,0,15.0
139,20.7449811821859,male,4,0,android,2,1,0,0,7.0
140,1.74498118218596,female,0,0,android,0,1,0,0,0.0
141,138.744981182185,male,0,0,android,0,1,0,0,97.0
142,19.7449811821859,male,1,0,android,0,1,0,0,2.0
143,53.7449811821859,male,5,0,android,0,1,0,0,12.0
144,30.7449811821859,male,4,0,android,0,1,0,0,3.0
145,3.74498118218596,male,0,0,android,0,1,0,0,0.0
146,16.7449811821859,female,0,0,android,0,1,0,0,0.0
147,0.74498118218596,male,0,0,android,0,1,0,0,0.0
148,10.7449811821859,female,0,0,android,0,1,0,0,0.0
149,42.7449811821859,female,0,0,android,0,1,0,0,14.0
150,79.7449811821859,female,0,0,android,0,2,0,0,43.0
151,0.74498118218596,female,0,0,android,0,1,0,0,0.0
152,496.744981182185,male,0,6,android,1,1,0,0,112.0
153,3.74498118218596,female,7,0,android,0,1,0,0,2.0
154,17.7449811821859,female,4,0,android,0,1,0,0,12.0
155,130.744981182185,male,0,0,android,0,1,0,0,26.0
156,86.7449811821859,female,1,0,android,0,1,0,0,16.0
157,26.7449811821859,male,2,0,android,0,1,0,0,7.0
158,8.74498118218596,male,0,0,android,0,1,0,0,0.0
159,28.7449811821859,male,2,0,android,0,1,0,0,3.0
160,178.744981182185,male,0,0,android,0,1,2,0,76.0
161,109.744981182185,male,0,0,android,0,1,0,0,10.0
162,30.7449811821859,female,0,0,android,0,1,0,0,5.0
163,53.7449811821859,female,0,0,android,0,1,0,0,13.0
164,11.7449811821859,male,1,0,android,0,1,0,0,2.0
165,6.49644912537748,male,0,0,iOS,0,1,0,0,1.0
166,2.74498118218596,female,0,0,android,0,1,0,0,1.0
167,1.74498118218596,male,0,0,android,0,1,0,0,0.0
168,37.7449811821859,female,0,0,android,0,1,0,0,17.0
169,8.67889012154753,female,1,0,iOS,0,1,0,0,1.0
170,17.7449811821859,male,0,0,android,0,1,0,0,1.0
171,79.7449811821859,male,2,2,android,0,1,0,0,27.0
172,147.744981182185,female,3,7,android,0,1,0,0,40.0
173,134.744981182185,male,1,1,android,0,1,0,0,150.0
174,0.74498118218596,female,0,0,android,0,1,0,0,0.0
175,46.7449811821859,female,0,0,android,0,1,0,0,9.0
176,6.74498118218596,female,0,0,android,0,1,0,0,0.0
177,160.744981182185,male,5,0,android,3,1,0,0,29.0
178,25.7449811821859,male,6,0,android,0,1,0,0,14.0
179,21.7449811821859,female,0,0,android,0,1,0,0,7.0
180,73.7449811821859,male,0,0,android,0,1,0,0,19.0
181,176.744981182185,female,8,0,android,3,3,0,0,71.0
182,35.7449811821859,male,24,0,android,2,1,0,0,17.0
183,47.7449811821859,male,2,0,android,1,1,0,0,6.0
184,27.7449811821859,female,0,0,android,0,1,0,0,0.0
185,88.7449811821859,female,4,0,android,0,2,0,0,41.0
186,66.7449811821859,female,1,0,android,0,1,0,0,7.0
187,12.7449811821859,female,1,0,android,0,1,0,0,1.0
188,34.7449811821859,female,2,0,android,0,1,0,0,21.0
189,139.744981182185,male,0,0,android,0,2,0,0,125.0
190,107.744981182185,female,0,0,android,0,1,0,0,60.0
191,48.7449811821859,male,0,0,android,0,3,0,0,0.0
192,14.7449811821859,male,3,0,android,0,1,0,0,5.0
193,28.7449811821859,female,0,0,android,0,1,0,0,9.0
194,658.744981182185,male,0,0,android,0,1,0,0,427.0
195,4.38180316743071,male,0,0,iOS,0,1,0,0,0.0
196,29.7449811821859,male,2,0,android,0,1,0,0,21.0
197,5.74498118218596,male,0,0,android,0,1,0,0,3.0
198,42.7449811821859,female,0,0,android,0,1,0,0,3.0
199,29.7449811821859,female,2,0,android,0,1,0,0,2.0
200,92.7449811821859,male,0,0,android,0,1,0,0,46.0
201,44.2691630249899,female,1,0,iOS,0,1,0,0,16.0
202,68.7449811821859,male,0,0,android,0,1,0,0,9.0
203,2.6927151804846,female,3,0,iOS,0,1,0,0,2.0
204,3.64940012749846,female,0,0,iOS,0,1,0,0,0.0
205,2.74498118218596,male,0,0,android,0,1,0,0,0.0
206,43.7449811821859,male,1,1,android,0,1,0,0,22.0
207,38.7449811821859,female,9,0,android,0,1,0,0,12.0
208,44.7449811821859,female,0,0,android,0,1,0,0,20.0
209,0.74498118218596,male,0,0,android,0,1,0,0,0.0
210,54.6808549290579,male,17,0,iOS,0,2,0,0,40.0
211,10.7449811821859,female,0,0,android,0,1,0,0,0.0
212,90.7449811821859,male,0,0,android,0,1,0,0,21.0
213,18.7449811821859,male,0,0,android,0,1,0,0,0.0
214,57.7449811821859,female,0,1,android,0,3,0,0,18.0
215,10.7449811821859,male,0,0,android,0,1,0,0,4.0
216,280.744981182185,male,3,0,android,0,1,0,0,127.0
217,59.7449811821859,male,5,0,android,0,1,0,0,18.0
218,259.744981182185,male,5,16,android,4,1,0,0,110.0
219,10.2697461968343,male,1,0,iOS,0,1,0,0,2.0
220,18.7449811821859,female,0,0,android,0,1,0,0,1.0
221,23.7449811821859,male,0,0,android,0,1,0,0,4.0
222,12.7449811821859,male,1,0,android,0,1,0,0,3.0
223,94.7449811821859,male,2,5,android,0,1,1,0,21.0
224,0.74498118218596,female,0,0,android,0,1,0,0,0.0
225,6.74498118218596,male,1,0,android,0,1,0,0,2.0
226,14.7449811821859,female,0,0,android,0,1,0,0,3.0
227,338.033108127681,male,8,5,iOS,10,1,387,11,114.0
228,31.7449811821859,female,0,0,android,0,1,0,0,10.0
229,47.6393510228079,female,8,0,iOS,0,1,0,0,15.0
230,8.74498118218596,female,0,0,android,0,2,0,0,4.0
231,48.7449811821859,female,1,0,android,1,1,0,0,23.0
232,0.74498118218596,male,0,0,android,0,1,0,0,1.0
233,71.7449811821859,female,1,0,android,0,1,0,0,61.0
234,10.3639602785986,female,0,0,iOS,0,1,0,0,1.0
235,8.74498118218596,male,0,0,android,0,1,0,0,3.0
236,304.744981182185,female,8,0,android,1,1,0,0,18.0
237,6.74498118218596,male,0,0,android,0,1,0,0,0.0
238,29.5415891533773,male,2,0,iOS,0,1,0,0,11.0
239,13.7449811821859,male,1,0,android,0,1,0,0,5.0
240,166.744981182185,male,8,2,android,3,1,0,0,68.0
241,10.3913412218969,male,3,0,iOS,0,1,0,0,2.0
242,0.74498118218596,female,0,0,android,0,1,0,0,0.0
243,6.74498118218596,female,0,0,android,0,1,0,0,0.0
244,347.744981182185,male,4,12,android,5,1,2,0,237.0
245,53.7449811821859,female,2,0,android,1,2,0,0,21.0
246,9.74498118218596,female,0,0,android,0,1,0,0,4.0
247,307.744981182185,female,4,0,android,2,4,0,0,183.0
248,0.74498118218596,male,0,0,android,0,1,0,0,0.0
249,32.7449811821859,female,5,0,android,0,1,0,0,6.0
250,43.5255673056524,female,0,0,iOS,0,1,0,0,19.0
251,98.7449811821859,male,4,0,android,0,1,0,0,16.0
252,14.7449811821859,male,0,0,android,0,1,0,0,2.0
253,112.744981182185,male,5,0,android,3,1,0,0,53.0
254,14.7449811821859,male,0,0,android,0,1,0,0,2.0
255,39.7449811821859,male,0,0,android,0,1,0,0,5.0
256,5.312312138645,female,4,0,iOS,0,1,0,0,4.0
257,52.7449811821859,male,2,1,android,0,1,0,0,21.0
258,8.74498118218596,female,3,0,android,0,1,0,0,2.0
259,20.7449811821859,male,2,0,android,0,1,0,0,9.0
260,2.74498118218596,female,0,0,android,0,1,0,0,0.0
261,93.7449811821859,female,5,0,android,0,1,0,0,22.0
262,28.7449811821859,female,0,0,android,0,1,0,0,16.0
263,60.7449811821859,male,3,0,android,0,1,0,0,31.0
264,22.7449811821859,female,2,0,android,0,1,0,0,8.0
265,120.744981182185,female,0,1,android,0,1,0,0,61.0
266,91.5736355906408,female,3,0,iOS,2,1,0,0,21.0
267,34.7808302765768,male,2,0,iOS,0,1,0,0,24.0
268,51.7449811821859,male,0,0,android,0,1,0,0,23.0
269,41.7449811821859,female,2,0,android,0,1,0,0,9.0
270,11.7449811821859,male,0,0,android,0,1,0,0,2.0
271,17.7449811821859,male,0,0,android,0,1,0,0,4.0
272,33.1464603072088,female,9,0,iOS,0,2,0,0,28.0
273,104.744981182185,female,1,0,android,0,1,0,0,23.0
274,0.74498118218596,male,0,0,android,0,1,0,0,0.0
275,76.3331750756185,male,1,0,iOS,1,1,0,0,27.0
276,15.7449811821859,male,0,0,android,0,1,0,0,3.0
277,20.7449811821859,male,6,0,android,0,2,0,0,6.0
278,23.7449811821859,male,0,0,android,0,1,0,0,7.0
279,22.7449811821859,male,0,0,android,0,1,0,0,7.0
280,4.65550519284422,male,2,0,iOS,1,1,0,0,0.0
281,119.744981182185,male,5,0,android,0,1,0,0,13.0
282,7.74498118218596,male,0,0,android,0,1,0,0,0.0
283,0.74498118218596,male,0,0,android,0,1,0,0,0.0
284,139.744981182185,female,7,0,android,0,1,0,0,43.0
285,27.1529892807882,female,0,0,iOS,0,1,0,0,9.0
286,166.759450686542,female,18,0,iOS,6,2,0,0,54.0
287,22.7449811821859,male,0,0,android,0,1,0,0,3.0
288,0.74498118218596,male,0,0,android,0,1,0,0,1.0
289,24.7449811821859,male,0,0,android,0,1,0,0,10.0
290,52.7449811821859,male,1,0,android,1,1,0,0,11.0
291,50.7449811821859,female,0,0,android,0,1,0,0,8.0
292,7.74498118218596,male,0,0,android,0,1,0,0,0.0
293,5.74498118218596,female,0,0,android,0,1,0,0,0.0
294,91.7449811821859,male,3,0,android,0,1,0,0,15.0
295,17.7449811821859,male,1,0,android,0,1,0,0,6.0
296,153.744981182185,male,2,0,android,1,1,0,0,82.0
297,3.08544017132933,male,1,0,iOS,0,1,0,0,2.0
298,17.7449811821859,male,0,0,android,0,1,0,0,2.0
299,27.7449811821859,male,1,0,android,0,1,0,0,10.0
300,17.7449811821859,male,0,0,android,0,1,0,0,11.0
301,81.7449811821859,male,0,1,android,1,1,1,1,34.0
302,20.7449811821859,male,1,0,android,0,1,0,0,7.0
303,36.7449811821859,female,2,0,android,0,1,0,0,8.0
304,100.744981182185,male,4,1,android,0,2,0,0,26.0
305,41.7449811821859,male,2,0,android,0,1,0,0,16.0
306,41.9151201373022,female,2,0,iOS,0,1,0,0,4.0
307,92.7449811821859,male,4,6,android,2,1,0,0,38.0
308,26.7449811821859,male,4,0,android,0,1,0,0,9.0
309,7.74498118218596,male,1,0,android,0,1,0,0,2.0
310,7.74498118218596,male,1,0,android,0,1,0,0,1.0
311,65.7449811821859,male,3,0,android,0,1,0,0,13.0
312,57.7449811821859,male,2,0,android,1,1,0,0,18.0
313,0.74498118218596,female,0,0,android,0,1,0,0,1.0
314,21.7449811821859,male,0,0,android,0,1,0,0,10.0
315,7.74498118218596,male,0,0,android,0,1,0,0,1.0
316,13.7449811821859,male,1,0,android,0,1,0,0,2.0
317,109.744981182185,male,3,0,android,4,1,0,0,53.0
318,17.7449811821859,female,0,0,android,0,1,0,0,0.0
319,60.7449811821859,male,6,0,android,0,2,0,0,17.0
320,4.77649117764647,female,0,0,iOS,0,1,0,0,1.0
321,4.74498118218596,female,0,0,android,0,1,0,0,0.0
322,25.7449811821859,male,0,0,android,1,1,0,0,20.0
323,11.7449811821859,male,2,0,android,0,1,0,0,3.0
324,46.7449811821859,male,11,0,android,0,1,0,0,10.0
325,40.7449811821859,male,2,0,android,0,1,0,0,16.0
326,83.7449811821859,male,0,0,android,0,1,0,0,30.0
327,33.5392201071661,female,6,2,iOS,0,1,0,0,7.0
328,3.61379422005827,male,2,0,iOS,0,1,0,0,1.0
329,17.946031225292,female,0,0,iOS,0,1,0,0,16.0
330,89.7449811821859,male,1,0,android,1,1,0,0,57.0
331,2.74498118218596,male,0,0,android,0,1,0,0,0.0
332,20.7449811821859,female,1,0,android,0,1,0,0,17.0
333,5.74498118218596,male,1,0,android,0,1,0,0,1.0
334,11.7449811821859,female,0,0,android,0,1,0,0,3.0
335,28.7449811821859,female,0,0,android,0,1,0,0,27.0
336,58.7449811821859,female,0,0,android,0,1,0,0,12.0
337,14.7449811821859,male,0,0,android,0,1,0,0,4.0
338,16.7449811821859,female,0,1,android,0,1,0,0,5.0
339,0.74498118218596,female,0,0,android,0,1,0,0,0.0
340,46.7449811821859,male,9,0,android,1,1,0,0,47.0
341,250.744981182185,female,6,17,android,1,3,0,0,70.0
342,102.744981182185,male,8,0,android,2,2,0,0,26.0
343,27.7449811821859,male,0,0,android,0,1,0,0,8.0
344,21.487544191448,male,1,0,iOS,0,1,0,0,11.0
345,199.744981182185,female,0,3,android,3,1,1,0,67.0
346,14.7449811821859,male,0,0,android,0,1,0,0,10.0
347,308.744981182185,male,11,1,android,6,2,0,0,94.0
348,28.7449811821859,male,0,0,android,0,1,0,0,5.0
349,207.744981182185,male,0,0,android,0,1,0,0,116.0
350,57.7449811821859,female,3,1,android,0,1,0,0,23.0
351,9.74498118218596,male,0,0,android,0,1,0,0,1.0
352,10.7449811821859,male,0,0,android,0,1,0,0,3.0
353,7.74498118218596,female,0,0,android,0,1,0,0,3.0
354,36.7449811821859,male,2,0,android,0,1,0,0,16.0
355,86.7449811821859,male,0,0,android,0,1,0,0,30.0
356,60.7449811821859,female,8,0,android,0,1,0,0,36.0
357,4.74498118218596,male,0,0,android,0,1,0,0,0.0
358,14.7449811821859,female,0,0,android,0,1,0,0,0.0
359,10.7449811821859,male,1,0,android,1,1,0,0,3.0
360,38.7449811821859,female,0,0,android,0,1,0,0,21.0
361,13.7449811821859,male,5,0,android,1,1,0,0,6.0
362,2.74498118218596,male,2,0,android,0,1,0,0,0.0
363,46.8178132897299,male,0,1,iOS,0,1,0,0,16.0
364,39.7449811821859,female,0,0,android,0,1,0,0,2.0
365,173.744981182185,female,0,0,android,0,1,0,0,105.0
366,132.028184187976,male,0,1,iOS,0,1,0,0,21.0
367,15.7449811821859,male,0,0,android,0,1,0,0,0.0
368,92.7449811821859,female,7,3,android,0,1,3,0,42.0
369,6.74498118218596,male,0,0,android,0,1,0,0,4.0
370,3.74498118218596,male,0,0,android,0,1,0,0,0.0
371,368.744981182185,female,14,0,android,15,1,0,0,114.0
372,2.74498118218596,male,0,0,android,0,1,0,0,1.0
373,67.7449811821859,male,2,0,android,0,1,0,0,6.0
374,19.7449811821859,female,0,0,android,0,1,0,0,9.0
375,27.7449811821859,male,3,0,android,1,1,0,0,5.0
376,34.7449811821859,female,3,0,android,0,1,0,0,8.0
377,557.744981182185,female,33,31,android,15,2,0,0,286.0
378,31.7449811821859,male,0,0,android,0,1,0,0,8.0
379,9.74498118218596,male,5,0,android,0,1,0,0,7.0
380,8.74498118218596,male,0,0,android,0,1,0,0,3.0
381,0.74498118218596,male,0,0,android,0,1,0,0,0.0
382,0.74498118218596,female,0,0,android,0,1,0,0,0.0
383,2.74498118218596,female,0,0,android,0,1,0,0,2.0
384,4.74498118218596,male,0,0,android,0,1,0,0,3.0
385,70.7449811821859,male,0,0,android,0,1,0,0,30.0
386,88.7449811821859,female,0,0,android,0,1,1,0,47.0
387,0.74498118218596,male,0,0,android,0,1,0,0,0.0
388,20.7449811821859,male,0,0,android,0,1,0,0,11.0
389,75.7449811821859,male,3,0,android,2,1,0,0,32.0
390,266.744981182185,male,9,4,android,2,1,0,0,196.0
391,62.7449811821859,female,4,0,android,0,1,0,0,31.0
392,261.744981182185,male,8,0,android,0,2,0,0,88.0
393,148.744981182185,male,2,0,android,0,1,0,0,35.0
394,79.7449811821859,female,0,0,android,0,1,0,0,16.0
395,162.744981182185,male,6,0,android,2,2,0,0,73.0
396,17.7449811821859,female,1,0,android,0,1,0,0,6.0
397,102.744981182185,male,0,0,android,0,2,0,0,36.0
398,186.744981182185,female,15,2,android,1,2,0,0,49.0
399,5.74498118218596,male,0,0,android,0,1,0,0,0.0
400,27.7449811821859,male,1,0,android,0,3,0,0,8.0
401,82.7449811821859,male,0,0,android,0,1,0,0,76.0
402,16.7449811821859,male,1,0,android,0,1,0,0,10.0
403,18.7449811821859,male,2,0,android,0,1,0,0,6.0
404,8.74498118218596,male,0,0,android,0,1,0,0,1.0
405,110.744981182185,male,0,0,android,0,1,0,0,3.0
406,27.7449811821859,female,2,1,android,0,1,0,0,18.0
407,4.74498118218596,female,0,0,android,0,1,0,0,1.0
408,63.7449811821859,female,5,0,android,0,2,0,0,21.0
409,171.744981182185,female,0,0,android,0,4,0,0,20.0
410,41.7449811821859,male,6,0,android,0,3,0,0,18.0
411,54.7449811821859,female,2,0,android,0,1,0,0,8.0
412,85.5852363234442,male,3,0,iOS,0,1,0,0,30.0
413,19.7449811821859,female,0,0,android,0,1,0,0,4.0
414,0.74498118218596,male,0,0,android,0,1,0,0,0.0
415,41.7449811821859,male,3,0,android,0,1,0,0,19.0
416,20.7449811821859,male,1,0,android,1,1,0,0,12.0
417,60.7449811821859,male,7,0,android,0,2,0,0,25.0
418,60.7449811821859,female,0,0,android,0,1,0,0,8.0
419,6.74498118218596,male,12,0,android,0,1,0,0,2.0
420,22.7449811821859,female,0,0,android,0,1,0,0,23.0
421,37.7449811821859,male,1,0,android,0,1,0,0,8.0
422,59.7449811821859,male,1,0,android,0,2,0,0,17.0
423,3.74498118218596,female,3,0,android,0,1,0,0,3.0
424,151.744981182185,male,0,0,android,0,1,0,0,33.0
425,107.744981182185,male,1,0,android,0,1,0,0,15.0
426,57.7449811821859,female,9,0,android,0,1,0,0,13.0
427,16.7449811821859,male,1,0,android,0,1,0,0,3.0
428,8.04889417943174,female,2,0,iOS,0,1,0,0,0.0
429,40.7449811821859,female,0,0,android,0,1,0,0,29.0
430,522.744981182185,male,5,1,android,0,1,0,0,247.0
431,41.7449811821859,male,9,0,android,0,1,0,0,26.0
432,311.744981182185,female,11,0,android,4,1,0,0,410.0
433,40.7449811821859,male,2,0,android,0,1,0,0,13.0
434,29.037088287441,female,0,0,iOS,0,1,0,0,10.0
435,13.7449811821859,male,0,0,android,0,1,0,0,2.0
436,30.7449811821859,female,0,1,android,2,1,0,0,16.0
437,11.7449811821859,male,1,0,android,0,1,0,0,4.0
438,44.7449811821859,male,0,0,android,0,1,0,0,12.0
439,86.7449811821859,female,4,0,android,0,1,0,0,38.0
440,25.7449811821859,female,0,0,android,0,1,0,0,4.0
441,46.5130744105261,female,11,0,iOS,7,1,0,0,34.0
442,17.7449811821859,female,0,0,android,0,1,0,0,6.0
443,211.744981182185,male,13,1,android,0,2,0,0,123.0
444,8.74498118218596,male,0,0,android,0,2,0,0,0.0
445,28.7449811821859,female,10,0,android,0,1,0,0,8.0
446,2.74498118218596,male,3,0,android,0,1,0,0,1.0
447,6.74498118218596,female,0,0,android,0,1,0,0,0.0
448,102.744981182185,female,0,0,android,0,1,0,0,46.0
449,8.74498118218596,female,1,0,android,0,1,0,0,3.0
450,11.7449811821859,male,2,0,android,1,1,0,0,2.0
451,4.74498118218596,male,4,0,android,0,1,0,0,1.0
452,66.7449811821859,female,0,0,android,0,1,0,0,19.0
453,22.7449811821859,male,0,0,android,0,2,0,0,0.0
454,78.7449811821859,female,0,0,android,0,2,0,0,15.0
455,346.744981182185,male,4,0,android,1,1,0,0,170.0
456,66.49791611489471,female,9,0,iOS,0,1,0,0,28.0
457,1.4227972155493,female,5,0,iOS,0,1,0,0,9.0
458,90.7449811821859,male,10,0,android,0,1,0,0,13.0
459,7.74498118218596,female,3,0,android,1,1,0,0,1.0
460,48.7449811821859,male,2,0,android,0,3,0,0,20.0
461,2.74498118218596,female,0,0,android,0,1,0,0,0.0
462,61.7449811821859,female,0,0,android,0,1,0,0,11.0
463,34.7449811821859,female,1,0,android,0,1,0,0,8.0
